audit_status,audit_reason,market,stock_code,company_name,priority_level,level1_tag,level2_tag,level3_tag,evidence_method,sector,main_business,strategic_business,industry_level_1,industry_level_2,industry_level_3,policy_review_note,tag_batch,ah_conflict
D_明显误标,主营披露无法证明新型显示，主要品牌业务偏LED照明,cn,002745,木林森,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为朗德万斯,朗德万斯、木林森,,电子,光学光电子,LED,2026-08-30复核：生产主营“朗德万斯、木林森”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖印制电路板,cn,002815,崇达技术,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营/战略文本,公司主营业务为印制线路板,印制线路板,,电子,元件,印制电路板,2026-08-30复核：生产主营业务“印制线路板”命中“线路板”；归入PCB,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,002835,同为股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为前端视频监控产品,前端视频监控产品、后端视频监控产品,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“前端视频监控产品、后端视频监控产品”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002855,捷荣技术,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为精密结构件,精密结构件、精密模具、手机电脑配件分销（代理）,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“精密结构件、精密模具、手机电脑配件分销（代理）”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002861,瀛通通讯,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为声学产品及精密零组件,声学产品及精密零组件、电源、数据传输产品及精密零组件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“声学产品及精密零组件、电源、数据传输产品及精密零组件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002866,传艺科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为笔记本及台式机电脑键盘等输入设备及配件,,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“公司主营业务为笔记本及台式机电脑键盘等输入设备及配件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,002869,金溢科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧高速,智慧高速、智慧城市、汽车电子,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智慧高速、智慧城市、汽车电子”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖改性塑料,cn,002886,沃特股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为特种高分子材料,特种高分子材料、工程塑料合金、改性通用塑料,,基础化工,塑料,改性塑料,2026-08-30复核：生产主营“特种高分子材料、工程塑料合金、改性通用塑料”，行业分类“基础化工/塑料/改性塑料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,002901,大博医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为创伤类产品,创伤类产品、脊柱类产品、微创外科类产品、关节类产品、神经外科类产品、手术器械类产品、齿科类产品,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“创伤类产品、脊柱类产品、微创外科类产品、关节类产品、神经外科类产品、手术器械类产品、齿科类产品”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,002912,中新赛克,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为宽带网产品,宽带网产品、移动网产品、网络内容安全产品、数据运营产品、数据与网络安全产品,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“宽带网产品、移动网产品、网络内容安全产品、数据运营产品、数据与网络安全产品”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖印制电路板,cn,002913,奥士康,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营+行业映射,公司主营业务为四层板及以上板,单/双面板、四层板及以上板,,电子,元件,印制电路板,2026-08-30复核：生产主营“单/双面板、四层板及以上板”，行业分类“电子/元件/印制电路板”；归入PCB,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,002920,德赛西威,3,用户常用,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为智能座舱,智能座舱、智能驾驶,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“智能座舱、智能驾驶”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002925,盈趣科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为智能控制部件,智能控制部件、创新消费电子产品、汽车电子产品、健康环境产品、技术研发服务,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“智能控制部件、创新消费电子产品、汽车电子产品、健康环境产品、技术研发服务”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖印制电路板,cn,002938,鹏鼎控股,2,S100,第一梯队：AI+超级主线,PCB,主营/战略文本,公司主营业务为通讯用板,通讯用板、消费电子及计算机用板,,电子,元件,印制电路板,2026-08-30复核：生产主营业务“通讯用板、消费电子及计算机用板”命中“通讯用板”；归入PCB,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002947,恒铭达,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为精密柔性结构件,精密柔性结构件、精密金属结构件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“精密柔性结构件、精密金属结构件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,002950,奥美医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为外科与伤口护理,外科与伤口护理、卫生护理、感染防护、高级敷料,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“外科与伤口护理、卫生护理、感染防护、高级敷料”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
D_明显误标,仅为显示终端、照明或泛电子产品，缺少新型显示核心产品证据,cn,002955,鸿合科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为IWB产品,IWB产品、智能视听解决方案,,电子,光学光电子,面板,2026-08-30复核：生产主营“IWB产品、智能视听解决方案”，行业分类“电子/光学光电子/面板”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖光学元件,cn,002962,五方光电,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为红外截止滤光片,红外截止滤光片、生物识别滤光片,,电子,光学光电子,光学元件,2026-08-30复核：生产主营“红外截止滤光片、生物识别滤光片”，行业分类“电子/光学光电子/光学元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,002970,锐明技术,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为商用车行业信息化产品,商用车行业信息化产品、商用车通用监控产品,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“商用车行业信息化产品、商用车通用监控产品”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端装备直接证据；当前主要依赖轨交设备Ⅲ,cn,002972,科安达,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端装备,主营+行业映射,公司主营业务为轨道交通信号控制系统,轨道交通信号控制系统、防雷及智能诊断、道岔融雪、系统集成,,机械设备,轨交设备,轨交设备Ⅲ,2026-08-30复核：生产主营“轨道交通信号控制系统、防雷及智能诊断、道岔融雪、系统集成”，行业分类“机械设备/轨交设备/轨交设备Ⅲ”；归入高端装备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002981,朝阳科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为耳机成品,耳机成品、音响类,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“耳机成品、音响类”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新型显示直接证据；当前主要依赖LED,cn,002983,芯瑞达,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为显示模组,显示模组、显示终端、健康智能光源,,电子,光学光电子,LED,2026-08-30复核：生产主营“显示模组、显示终端、健康智能光源”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,002990,盛视科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧口岸查验系统解决方案,智慧口岸查验系统解决方案,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智慧口岸查验系统解决方案”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新型显示直接证据；当前主要依赖LED,cn,002992,宝明科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为LED背光源,LED背光源、液晶面板深加工、锂电复合铜箔,,电子,光学光电子,LED,2026-08-30复核：生产主营“LED背光源、液晶面板深加工、锂电复合铜箔”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002993,奥海科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为充电器及适配器,充电器及适配器、新能源汽车电控与电源系统解决方案,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“充电器及适配器、新能源汽车电控与电源系统解决方案”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,003004,声迅股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧安检系统,智能监控报警系统、监控报警运营服务、智慧安检系统、安检运营服务,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“智能监控报警系统、监控报警运营服务、智慧安检系统、安检运营服务”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,003005,竞业达,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为销售收入,方案收入、销售收入,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“方案收入、销售收入”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖光学元件,cn,003015,日久光电,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为导电膜产品,导电膜产品、光学膜、OCA光学胶,,电子,光学光电子,光学元件,2026-08-30复核：生产主营“导电膜产品、光学膜、OCA光学胶”，行业分类“电子/光学光电子/光学元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端装备直接证据；当前主要依赖轨交设备Ⅲ,cn,300011,鼎汉技术,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端装备,主营+行业映射,公司主营业务为车辆电气装备,智慧化解决方案、地面电气装备、车辆电气装备,,机械设备,轨交设备,轨交设备Ⅲ,2026-08-30复核：生产主营“智慧化解决方案、地面电气装备、车辆电气装备”，行业分类“机械设备/轨交设备/轨交设备Ⅲ”；归入高端装备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,300030,阳普医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为真空采血系统,仪器、口罩、微生物转运系统、检验服务、真空采血系统、试剂、软件产品及服务,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“仪器、口罩、微生物转运系统、检验服务、真空采血系统、试剂、软件产品及服务”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,300032,金龙机电,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为结构件,马达、触控显示模组、结构件、电子雾化器及相关配件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“马达、触控显示模组、结构件、电子雾化器及相关配件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,300042,朗科科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为闪存应用产品,专利授权许可收入、闪存应用产品、移动存储产品、房屋租赁、其它,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“专利授权许可收入、闪存应用产品、移动存储产品、房屋租赁、其它”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,300049,福瑞医科,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为设备及技术,设备及技术、药品,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“设备及技术、药品”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,300074,华平股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为智慧城市,智慧城市、应急指挥、视频通讯、医疗医保信息产品及服务,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“智慧城市、应急指挥、视频通讯、医疗医保信息产品及服务”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,300078,思创智联,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为商业智能,商业智能、智慧医疗、出售房产,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“商业智能、智慧医疗、出售房产”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖磁性材料,cn,300127,银河磁体,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为粘结磁体,粘结磁体、热压磁体、钐钴磁体,,有色金属,金属新材料,磁性材料,2026-08-30复核：生产主营“粘结磁体、热压磁体、钐钴磁体”，行业分类“有色金属/金属新材料/磁性材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,300130,新国都,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为收单及增值服务,电子支付产品、收单及增值服务、审核服务、技术服务,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“电子支付产品、收单及增值服务、审核服务、技术服务”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,300150,世纪瑞尔,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为城市轨道交通乘客信息系统,铁路行车安全监控系统、铁路综合信息化业务、城市轨道交通乘客信息系统,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“铁路行车安全监控系统、铁路综合信息化业务、城市轨道交通乘客信息系统”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,300155,安居宝,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为楼宇对讲系统,楼宇对讲系统、智能家居系统、停车场系统及道闸广告业务、监控及系统集成,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“楼宇对讲系统、智能家居系统、停车场系统及道闸广告业务、监控及系统集成”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,300170,汉得信息,3,用户常用,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为泛ERP,财务数字化-GMC、产业数字化-C2M、泛ERP、IT外包-ITO,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“财务数字化-GMC、产业数字化-C2M、泛ERP、IT外包-ITO”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,300171,东富龙,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为制剂事业部,制剂事业部、生物工艺事业部、工程事业部、食品事业部、售后服务与配件,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“制剂事业部、生物工艺事业部、工程事业部、食品事业部、售后服务与配件”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,300188,国投智能,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为电子数据取证,公共安全大数据、电子数据取证、数字政务与企业数字化、新网络空间安全,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“公共安全大数据、电子数据取证、数字政务与企业数字化、新网络空间安全”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖玻纤制造,cn,300196,长海股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营/战略文本,公司主营业务为玻璃纤维及制品,玻璃纤维及制品、化工制品、玻璃钢制品,,建筑材料,玻璃玻纤,玻纤制造,2026-08-30复核：生产主营业务“玻璃纤维及制品、化工制品、玻璃钢制品”命中“玻璃纤维及制品”；归入新材料,20260830_NEW,False
D_明显误标,仅为显示终端、照明或泛电子产品，缺少新型显示核心产品证据,cn,300219,鸿利智汇,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为LED封装产品,LED封装产品、汽车照明产品,,电子,光学光电子,LED,2026-08-30复核：生产主营“LED封装产品、汽车照明产品”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖磁性材料,cn,300224,正海磁材,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为钕铁硼永磁材料及组件,钕铁硼永磁材料及组件、新能源汽车电机驱动系统,,有色金属,金属新材料,磁性材料,2026-08-30复核：生产主营“钕铁硼永磁材料及组件、新能源汽车电机驱动系统”，行业分类“有色金属/金属新材料/磁性材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,300226,上海钢联,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为供应链服务业务,数据订阅服务、商务推广服务、会务培训服务、研究咨询服务、寄售服务业务、供应链服务业务,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“数据订阅服务、商务推广服务、会务培训服务、研究咨询服务、寄售服务业务、供应链服务业务”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新型显示直接证据；当前主要依赖LED,cn,300232,洲明科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为智慧显示,智慧显示、智能照明、文创灯光,,电子,光学光电子,LED,2026-08-30复核：生产主营“智慧显示、智能照明、文创灯光”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,300238,冠昊生物,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为代理品,生物型硬脑（脊）膜补片、胸普外科修补膜、无菌生物护创膜、B型硬脑（脊）膜补片、乳房补片、代理品、细胞技术服务、本维莫德,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“生物型硬脑（脊）膜补片、胸普外科修补膜、无菌生物护创膜、B型硬脑（脊）膜补片、乳房补片、代理品、细胞技术服务、本维莫德”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,300248,新开普,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧校园应用解决方案,智慧校园应用解决方案、智慧校园云平台解决方案、智慧政企应用解决方案、运维服务,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智慧校园应用解决方案、智慧校园云平台解决方案、智慧政企应用解决方案、运维服务”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,300249,依米康,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为ICT领域产品,ICT领域产品,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“ICT领域产品”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,300250,初灵信息,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为边缘智能连接,边缘智能连接、边缘数据感知、边缘AI应用开发及服务,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“边缘智能连接、边缘数据感知、边缘AI应用开发及服务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,300256,星星科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为触控显示类,触控显示类、视窗防护屏类、结构件类、电动自行车、电动摩托车、电动车配件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“触控显示类、视窗防护屏类、结构件类、电动自行车、电动摩托车、电动车配件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
D_明显误标,主营仅披露数字设备，缺少新型显示产品或技术证据,cn,300269,联建光电,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为数字设备,数字设备,,电子,光学光电子,LED,2026-08-30复核：生产主营“数字设备”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,300270,中威电子,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为系统集成,系统集成、产品销售、运维服务,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“系统集成、产品销售、运维服务”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,300275,梅安森,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为矿山产品,矿山产品、非矿山产品,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“矿山产品、非矿山产品”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,300288,朗玛信息,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为医疗服务,IPTV业务及电话对对碰业务、移动转售业务、医疗信息服务、医疗服务,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“IPTV业务及电话对对碰业务、移动转售业务、医疗信息服务、医疗服务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新型显示直接证据；当前主要依赖LED,cn,300296,利亚德,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为智能显示,智能显示、文旅夜游、AI与空间计算,,电子,光学光电子,LED,2026-08-30复核：生产主营“智能显示、文旅夜游、AI与空间计算”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
