audit_status,audit_reason,market,stock_code,company_name,priority_level,level1_tag,level2_tag,level3_tag,evidence_method,sector,main_business,strategic_business,industry_level_1,industry_level_2,industry_level_3,policy_review_note,tag_batch,ah_conflict
B_行业与主营一致,申万三级行业为环保设备Ⅲ，未发现直接冲突,cn,002645,华宏科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为稀土资源综合利用,再生资源加工设备销售、电梯零部件销售、废料回收加工及贸易、稀土资源综合利用、磁性材料销售,,环保,环保设备,环保设备Ⅲ,2026-08-30复核：生产主营“再生资源加工设备销售、电梯零部件销售、废料回收加工及贸易、稀土资源综合利用、磁性材料销售”，行业分类“环保/环保设备/环保设备Ⅲ”；归入节能环保,20260830_NEW,False
B_行业与主营一致,申万三级行业为IT服务Ⅲ，与软件/信息服务标签一致,cn,002649,博彦科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为研发工程,产品及解决方案、研发工程、IT运营维护,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“产品及解决方案、研发工程、IT运营维护”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中航空航天证据,cn,002651,利君股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,航空航天,旧批次规则复核,公司主营业务为航空航天零部件制造各系列产品,水泥用辊压机及配套、矿山用高压辊磨机及配套、辊系（子）、航空航天零部件制造各系列产品,,国防军工,航空装备,航空装备Ⅲ,Codex复核：披露业务“航空航天零部件制造各系列产品”明确属于航空航天,PREEXISTING,False
B_行业与主营一致,申万三级行业为化学制剂，未发现直接冲突,cn,002653,海思科,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为自产产品收入,自产产品收入、肠外营养系、肿瘤止吐、麻醉产品、合作产品相关收入,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营“自产产品收入、肠外营养系、肿瘤止吐、麻醉产品、合作产品相关收入”，行业分类“医药生物/化学制药/化学制剂”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中集成电路证据,cn,002654,万润科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,集成电路,旧批次规则复核,公司主营业务为数字营销,LED光源器件及相关、LED照明及相关、数字营销、半导体存储器、综合能源,,电子,光学光电子,LED,Codex复核：披露业务“数字营销”明确属于集成电路,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中关键电子元器件证据,cn,002655,共达电声,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为电子元器件及电声组件,电子元器件及电声组件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“电子元器件及电声组件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中数据中心证据,cn,002657,中科金财,4,国家重点扶持产业,第一梯队：AI+超级主线,数据中心,旧批次规则复核,公司主营业务为金融科技综合服务,金融科技综合服务、数据中心综合服务、人工智能综合服务,,计算机,IT服务,IT服务Ⅲ,Codex复核：披露业务“金融科技综合服务”明确属于数据中心,PREEXISTING,False
B_行业与主营一致,申万三级行业为环保设备Ⅲ，未发现直接冲突,cn,002658,雪迪龙,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为生态环境监测系统,生态环境监测系统、工业过程分析系统,,环保,环保设备,环保设备Ⅲ,2026-08-30复核：生产主营“生态环境监测系统、工业过程分析系统”，行业分类“环保/环保设备/环保设备Ⅲ”；归入节能环保,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002660,茂硕电源,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为SPS开关电源,SPS开关电源、LED驱动电源、光伏发电、储能业务,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营业务“SPS开关电源、LED驱动电源、光伏发电、储能业务”命中“光伏”；归入光伏,20260830_NEW,False
B_行业与主营一致,申万三级行业为固废治理，未发现直接冲突,cn,002672,东江环保,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为工业废物资源化利用,再生能源利用、工业废物处理处置、工业废物资源化利用、市政废物处理处置、环境工程及服务、电子废弃物拆解、稀贵金属回收利用,,环保,环境治理,固废治理,2026-08-30复核：生产主营“再生能源利用、工业废物处理处置、工业废物资源化利用、市政废物处理处置、环境工程及服务、电子废弃物拆解、稀贵金属回收利用”，行业分类“环保/环境治理/固废治理”；归入节能环保,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,002675,东诚药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为原料药相关产品,原料药相关产品、制剂产品、核药产品,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营业务“原料药相关产品、制剂产品、核药产品”命中“原料药”；归入生物医药,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002681,奋达科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为电声产品,电声产品、健康电器、智能可穿戴产品、智能门锁,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“电声产品、健康电器、智能可穿戴产品、智能门锁”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中工业母机证据,cn,002685,华东重机,4,国家重点扶持产业,第三梯队：卡脖子底座,工业母机,旧批次人工复核,公司主营业务为数控机床,集装箱装卸设备、数控机床、数控设备材料、GPU芯片、软件开发,,机械设备,工程机械,工程机械整机,Codex复核：结合主营业务将候选结果调整为工业母机,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,002688,金河生物,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为兽用化学药品,兽用化学药品、兽用疫苗、环保服务、淀粉及联产品、药物饲料添加剂,,农林牧渔,动物保健,动物保健Ⅲ,Codex复核：披露业务“兽用化学药品”明确属于生物医药,PREEXISTING,False
B_行业与主营一致,申万三级行业为化学制剂，未发现直接冲突,cn,002693,双成药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为多肽类产品销售业务,多肽类产品销售业务,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营“多肽类产品销售业务”，行业分类“医药生物/化学制药/化学制剂”；归入生物医药,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端装备直接证据；当前主要依赖机器人,cn,002698,博实股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端装备,主营/战略文本,公司主营业务为固体物料后处理智能制造装备,固体物料后处理智能制造装备、智能物流与仓储系统、机器人+、橡胶后处理智能制造装备、环保工艺技术及成套装备、补充类工业服务及其它、运维、售后类工业服务,,机械设备,自动化设备,机器人,2026-08-30复核：生产主营业务“固体物料后处理智能制造装备、智能物流与仓储系统、机器人+、橡胶后处理智能制造装备、环保工艺技术及成套装备、补充类工业服务及其它、运维、售后类工业服务”命中“智能制造装备”；归入高端装备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖底盘与发动机系统,cn,002708,光洋股份,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营/战略文本,公司主营业务为轴承产品,轴承产品、同步器行星排产品、毛坯加工、线路板业务,,汽车,汽车零部件,底盘与发动机系统,2026-08-30复核：生产主营业务“轴承产品、同步器行星排产品、毛坯加工、线路板业务”命中“线路板”；归入PCB,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中动力电池与新型储能证据,cn,002709,天赐材料,3,用户常用,第二梯队：新兴支柱产业,动力电池与新型储能,主营+行业映射,公司主营业务为锂离子电池材料产品,日化材料及特种化学品、锂离子电池材料产品,,电力设备,电池,电池化学品,2026-08-30复核：生产主营“日化材料及特种化学品、锂离子电池材料产品”，行业分类“电力设备/电池/电池化学品”；归入动力电池与新型储能,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,002728,特一药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为化学药制剂,化学药制剂、中成药、化学原料药,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营业务“化学药制剂、中成药、化学原料药”命中“原料药”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中算力网证据,cn,002730,电光科技,4,国家重点扶持产业,第一梯队：AI+超级主线,算力网,旧批次规则复核,公司主营业务为防爆电器,电力设备、算力服务、防爆电器、驱动设备,,机械设备,专用设备,能源及重型设备,Codex复核：披露业务“防爆电器”明确属于算力网,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中动力电池与新型储能证据,cn,002733,雄韬股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,动力电池与新型储能,主营+行业映射,公司主营业务为蓄电池及材料,蓄电池及材料、锂电池、燃料电池,,电力设备,电池,蓄电池及其他电池,2026-08-30复核：生产主营“蓄电池及材料、锂电池、燃料电池”，行业分类“电力设备/电池/蓄电池及其他电池”；归入动力电池与新型储能,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,002737,葵花药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为中成药,中成药、化学药、营养保健品,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“中成药、化学药、营养保健品”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中PCB证据,cn,002741,光华科技,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,旧批次规则复核,公司主营业务为PCB化学品,PCB化学品、化学试剂、锂电池材料、绿环材料、退役电池、配套贸易,,电子,电子化学品,电子化学品Ⅲ,Codex复核：披露业务“PCB化学品”明确属于PCB,PREEXISTING,False
D_确认需修正,主营为LED照明及灯具业务，不应归为新型显示,cn,002745,木林森,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为朗德万斯,朗德万斯、木林森,,电子,光学光电子,LED,2026-08-30复核：生产主营“朗德万斯、木林森”，行业分类“电子/光学光电子/LED”；归入新型显示,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中智能机器人证据,cn,002747,埃斯顿,3,用户常用,第二梯队：新兴支柱产业,智能机器人,主营/战略文本,公司主营业务为工业机器人及智能制造系统,自动化核心部件及运动控制系统、工业机器人及智能制造系统,,机械设备,自动化设备,机器人,2026-08-30复核：生产主营业务“自动化核心部件及运动控制系统、工业机器人及智能制造系统”命中“工业机器人”；归入智能机器人,20260830_NEW,False
B_行业与主营一致,申万三级行业为化学制剂，未发现直接冲突,cn,002755,奥赛康,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为抗肿瘤类,抗感染类、抗肿瘤类、慢性病类、消化类,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营“抗感染类、抗肿瘤类、慢性病类、消化类”，行业分类“医药生物/化学制药/化学制剂”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中工业母机证据,cn,002757,南兴股份,4,国家重点扶持产业,第三梯队：卡脖子底座,工业母机,主营/战略文本,公司主营业务为IDC及云计算相关服务,自动封边机、数控钻、多排钻、裁板锯、加工中心、配件、IDC及云计算相关服务、IDC增值服务,,机械设备,专用设备,其他专用设备,2026-08-30复核：生产主营业务“自动封边机、数控钻、多排钻、裁板锯、加工中心、配件、IDC及云计算相关服务、IDC增值服务”命中“加工中心”；归入工业母机,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新型显示证据,cn,002765,蓝黛科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为触控显示模组总成,触控显示模组总成、触控显示零部件、动力传动总成、动力传动零部件,,电子,光学光电子,面板,2026-08-30复核：生产主营“触控显示模组总成、触控显示零部件、动力传动总成、动力传动零部件”，行业分类“电子/光学光电子/面板”；归入新型显示,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中先进材料证据,cn,002768,国恩股份,4,国家重点扶持产业,第三梯队：卡脖子底座,先进材料,旧批次规则复核,公司主营业务为有机高分子改性材料,有机高分子改性材料、有机高分子复合材料、绿色石化材料及新材料、明胶、胶原蛋白及其衍生品、生物医药及保健品,,基础化工,塑料,改性塑料,Codex复核：披露业务“有机高分子改性材料”明确属于先进材料,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中数据中心证据,cn,002771,真视通,4,国家重点扶持产业,第一梯队：AI+超级主线,数据中心,旧批次规则复核,公司主营业务为多媒体信息系统,多媒体信息系统、生产监控与应急指挥系统、数据中心系统建设及服务,,计算机,IT服务,IT服务Ⅲ,Codex复核：披露业务“多媒体信息系统”明确属于数据中心,PREEXISTING,False
B_行业与主营一致,申万三级行业为其他生物制品，未发现直接冲突,cn,002773,康弘药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为生物药,中成药、化学药、生物药、医疗器械,,医药生物,生物制品,其他生物制品,2026-08-30复核：生产主营“中成药、化学药、生物药、医疗器械”，行业分类“医药生物/生物制品/其他生物制品”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,002777,久远银海,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为软件,软件、运维服务、系统集成,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“软件、运维服务、系统集成”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中节能环保证据,cn,002778,中晟高科,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为润滑油销售业务,污水处理设施委托运营业务、润滑油销售业务、环境咨询服务、环境工程业务,,环保,环境治理,水务及水治理,2026-08-30复核：生产主营“污水处理设施委托运营业务、润滑油销售业务、环境咨询服务、环境工程业务”，行业分类“环保/环境治理/水务及水治理”；归入节能环保,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光模块证据,cn,002792,通宇通讯,3,用户常用,第一梯队：AI+超级主线,光模块,旧批次规则复核,公司主营业务为基站天线,基站天线、射频器件、微波天线、卫星通讯、光模块,,通信,通信设备,通信网络设备及器件,Codex复核：披露业务“基站天线”明确属于光模块,PREEXISTING,False
B_行业与主营一致,申万三级行业为化学制剂，未发现直接冲突,cn,002793,罗欣药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为抗生素类,抗生素类、消化系统类、呼吸系统类、代理产品,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营“抗生素类、消化系统类、呼吸系统类、代理产品”，行业分类“医药生物/化学制药/化学制剂”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002795,永和智控,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为阀门管件类,阀门管件类、光伏电池片,,机械设备,通用设备,金属制品,2026-08-30复核：生产主营业务“阀门管件类、光伏电池片”命中“光伏”；归入光伏,20260830_NEW,False
B_行业与主营一致,申万三级行业为通信网络设备及器件，未发现直接冲突,cn,002796,世嘉科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新一代通信,主营+行业映射,公司主营业务为射频器件,天线、射频器件、电梯轿厢系统、专用设备箱体系统,,通信,通信设备,通信网络设备及器件,2026-08-30复核：生产主营“天线、射频器件、电梯轿厢系统、专用设备箱体系统”，行业分类“通信/通信设备/通信网络设备及器件”；归入新一代通信,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中机器人核心部件证据,cn,002801,微光股份,4,国家重点扶持产业,第三梯队：卡脖子底座,机器人核心部件,主营/战略文本,公司主营业务为制冷电机及风机,制冷电机及风机、伺服电机,,电力设备,电机,电机Ⅲ,2026-08-30复核：生产主营业务“制冷电机及风机、伺服电机”命中“伺服电机”；归入机器人核心部件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中动力电池与新型储能证据,cn,002805,丰元股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,动力电池与新型储能,主营+行业映射,公司主营业务为锂电池正极材料,锂电池正极材料、草酸类,,电力设备,电池,电池化学品,2026-08-30复核：生产主营“锂电池正极材料、草酸类”，行业分类“电力设备/电池/电池化学品”；归入动力电池与新型储能,20260830_NEW,False
B_行业与主营一致,申万三级行业为电池化学品，未发现直接冲突,cn,002812,恩捷股份,3,用户常用,第二梯队：新兴支柱产业,动力电池与新型储能,主营+行业映射,公司主营业务为膜类产品,无菌包装、烟标、特种纸、膜类产品,,电力设备,电池,电池化学品,2026-08-30复核：生产主营“无菌包装、烟标、特种纸、膜类产品”，行业分类“电力设备/电池/电池化学品”；归入动力电池与新型储能,20260830_NEW,False
B_行业与主营一致,申万三级明确为印制电路板,cn,002815,崇达技术,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营/战略文本,公司主营业务为印制线路板,印制线路板,,电子,元件,印制电路板,2026-08-30复核：生产主营业务“印制线路板”命中“线路板”；归入PCB,20260830_NEW,False
B_行业与主营一致,申万三级行业为原料药，未发现直接冲突,cn,002817,黄山胶囊,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为明胶空心胶囊,明胶空心胶囊、肠溶明胶空心胶囊,,医药生物,化学制药,原料药,2026-08-30复核：生产主营“明胶空心胶囊、肠溶明胶空心胶囊”，行业分类“医药生物/化学制药/原料药”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药研发服务证据,cn,002821,凯莱英,3,用户常用,第二梯队：新兴支柱产业,生物医药研发服务,主营+行业映射,公司主营业务为商业化阶段CDMO解决方案,临床阶段CDMO解决方案、商业化阶段CDMO解决方案、新兴服务,,医药生物,医疗服务,医疗研发外包,2026-08-30复核：生产主营“临床阶段CDMO解决方案、商业化阶段CDMO解决方案、新兴服务”，行业分类“医药生物/医疗服务/医疗研发外包”；归入生物医药研发服务,20260830_NEW,False
B_行业与主营一致,申万三级行业为化学制剂，未发现直接冲突,cn,002826,易明医药,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为米格列醇片,瓜蒌皮注射液、米格列醇片,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营“瓜蒌皮注射液、米格列醇片”，行业分类“医药生物/化学制药/化学制剂”；归入生物医药,20260830_NEW,False
B_行业与主营一致,申万三级行业为航天装备Ⅲ，未发现直接冲突,cn,002829,星网宇达,4,国家重点扶持产业,第二梯队：新兴支柱产业,低空经济,旧批次人工复核,公司主营业务为无人系统,信息感知、卫星通信、无人系统,,国防军工,航天装备,航天装备Ⅲ,Codex复核：结合主营业务将候选结果调整为低空经济,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中工业母机证据,cn,002833,弘亚数控,4,国家重点扶持产业,第三梯队：卡脖子底座,工业母机,主营/战略文本,公司主营业务为封边机,封边机、数控钻（含多排钻）、加工中心、裁板锯、配件、自动化及木门设备,,机械设备,专用设备,其他专用设备,2026-08-30复核：生产主营业务“封边机、数控钻（含多排钻）、加工中心、裁板锯、配件、自动化及木门设备”命中“加工中心”；归入工业母机,20260830_NEW,False
B_行业与主营一致,申万三级行业为安防设备，主营未发现冲突,cn,002835,同为股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为前端视频监控产品,前端视频监控产品、后端视频监控产品,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“前端视频监控产品、后端视频监控产品”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新材料证据,cn,002838,道恩股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为改性塑料,改性塑料、热塑弹性体、色母料,,基础化工,塑料,改性塑料,2026-08-30复核：生产主营“改性塑料、热塑弹性体、色母料”，行业分类“基础化工/塑料/改性塑料”；归入新材料,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新一代智能终端证据,cn,002841,视源股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,新一代智能终端,主营+行业映射,公司主营业务为智能终端及应用,智能控制部件、液晶显示主控板卡、家用电器控制器、智能终端及应用、商用显示设备及系统、计算机及周边设备、音视频设备及系统,,电子,消费电子,品牌消费电子,2026-08-30复核：生产主营“智能控制部件、液晶显示主控板卡、家用电器控制器、智能终端及应用、商用显示设备及系统、计算机及周边设备、音视频设备及系统”，行业分类“电子/消费电子/品牌消费电子”；归入新一代智能终端,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新型显示证据,cn,002845,同兴达,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营/战略文本,公司主营业务为液晶显示模组,液晶显示模组、摄像类产品,,电子,光学光电子,面板,2026-08-30复核：生产主营业务“液晶显示模组、摄像类产品”命中“液晶显示模组”；归入新型显示,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中动力电池与新型储能证据,cn,002850,科达利,3,用户常用,第二梯队：新兴支柱产业,动力电池与新型储能,主营+行业映射,公司主营业务为锂电池结构件,锂电池结构件、汽车结构件,,电力设备,电池,锂电池,2026-08-30复核：生产主营“锂电池结构件、汽车结构件”，行业分类“电力设备/电池/锂电池”；归入动力电池与新型储能,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中高端装备证据,cn,002851,麦格米特,2,S100,第二梯队：新兴支柱产业,高端装备,主营/战略文本,公司主营业务为智能家电电控产品,智能家电电控产品、电源产品、新能源及轨道交通部件、工业自动化、智能装备、精密连接,,电力设备,其他电源设备,其他电源设备Ⅲ,2026-08-30复核：生产主营业务“智能家电电控产品、电源产品、新能源及轨道交通部件、工业自动化、智能装备、精密连接”命中“智能装备”；归入高端装备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002855,捷荣技术,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为精密结构件,精密结构件、精密模具、手机电脑配件分销（代理）,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“精密结构件、精密模具、手机电脑配件分销（代理）”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002860,星帅尔,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为太阳能光伏组件,冰箱、冷柜、空调等压缩机及小家电用配套产品、光通信、光传感器组件、厨余粉碎机、新能源汽车、清洁水泵等电机、太阳能光伏组件,,家用电器,家电零部件,家电零部件Ⅲ,2026-08-30复核：生产主营业务“冰箱、冷柜、空调等压缩机及小家电用配套产品、光通信、光传感器组件、厨余粉碎机、新能源汽车、清洁水泵等电机、太阳能光伏组件”命中“光伏”；归入光伏,20260830_NEW,False
B_行业与主营一致,主营明确包含关键电子元器件/组件,cn,002861,瀛通通讯,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为声学产品及精密零组件,声学产品及精密零组件、电源、数据传输产品及精密零组件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“声学产品及精密零组件、电源、数据传输产品及精密零组件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002862,实丰文化,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为玩具,游戏、光伏、玩具、玩具自产、动漫游戏衍生品玩具、婴幼玩具、电动遥控玩具、车模玩具、玩具贸易,,轻工制造,文娱用品,娱乐用品,2026-08-30复核：生产主营业务“游戏、光伏、玩具、玩具自产、动漫游戏衍生品玩具、婴幼玩具、电动遥控玩具、车模玩具、玩具贸易”命中“光伏”；归入光伏,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,002864,盘龙药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为自产中成药,自产中成药、医药商业、中药饮片、大健康产品,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“自产中成药、医药商业、中药饮片、大健康产品”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002865,钧达股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为光伏电池片,光伏电池片,,电力设备,光伏设备,光伏电池组件,2026-08-30复核：生产主营业务“光伏电池片”命中“光伏”；归入光伏,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,002866,传艺科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为笔记本及台式机电脑键盘等输入设备及配件,,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“公司主营业务为笔记本及台式机电脑键盘等输入设备及配件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,002868,绿康生化,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为光伏胶膜,光伏胶膜,,农林牧渔,动物保健,动物保健Ⅲ,2026-08-30复核：生产主营业务“光伏胶膜”命中“光伏”；归入光伏,20260830_NEW,False
B_行业与主营一致,申万三级行业为其他计算机设备，主营未发现冲突,cn,002869,金溢科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧高速,智慧高速、智慧城市、汽车电子,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智慧高速、智慧城市、汽车电子”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
B_行业与主营一致,申万三级行业为中药Ⅲ，未发现直接冲突,cn,002873,新天药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为妇科类,妇科类、泌尿系统类、清热解毒类,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“妇科类、泌尿系统类、清热解毒类”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新型显示证据,cn,002876,三利谱,4,国家重点扶持产业,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为TFT偏光片,TFT偏光片、黑白偏光片,,电子,光学光电子,面板,2026-08-30复核：生产主营“TFT偏光片、黑白偏光片”，行业分类“电子/光学光电子/面板”；归入新型显示,20260830_NEW,False
B_行业与主营一致,申万三级行业为血液制品，未发现直接冲突,cn,002880,卫光生物,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营+行业映射,公司主营业务为人血白蛋白,人血白蛋白、静注人免疫球蛋白、物业出租,,医药生物,生物制品,血液制品,2026-08-30复核：生产主营“人血白蛋白、静注人免疫球蛋白、物业出租”，行业分类“医药生物/生物制品/血液制品”；归入生物医药,20260830_NEW,False
